%	35	0.040000
・	29	0.033143
、	27	0.030857
年	25	0.028571
に	22	0.025143
。	18	0.020571
を	17	0.019429
た	16	0.018286
3	16	0.018286
の	16	0.018286
し	14	0.016000
.	14	0.016000
は	13	0.014857
（	12	0.013714
）	12	0.013714
て	12	0.013714
E	12	0.013714
チーム	11	0.012571
リーグ	10	0.011429
が	10	0.011429
83	10	0.011429
クリーブランド	9	0.010286
で	9	0.010286
[	8	0.009143
]	8	0.009143
位	8	0.009143
：	8	0.009143
球団	7	0.008000
マコーミック	7	0.008000
通算	7	0.008000
い	6	0.006857
編集	6	0.006857
ブルース	5	0.005714
1	5	0.005714
記録	5	0.005714
1880	5	0.005714
1883	5	0.005714
ビル	5	0.005714
フィリップス	5	0.005714
ダン	5	0.005714
ラップ	5	0.005714
ジム	5	0.005714
1879	4	0.004571
1884	4	0.004571
ナショナル	4	0.004571
野球	4	0.004571
主	4	0.004571
な	4	0.004571
最多	4	0.004571
(	4	0.004571
)	4	0.004571
出典	3	0.003429
:	3	0.003429
2	3	0.003429
戦績	3	0.003429
4	3	0.003429
6	3	0.003429
と	3	0.003429
監督	3	0.003429
投手	3	0.003429
勝	3	0.003429
敗	3	0.003429
85	3	0.003429
ヒュー	3	0.003429
デイリー	3	0.003429
順位	3	0.003429
フレッド	3	0.003429
打率	3	0.003429
この	3	0.003429
なっ	3	0.003429
試合	3	0.003429
82	3	0.003429
数	3	0.003429
9	3	0.003429
「	3	0.003429
」	3	0.003429
|	3	0.003429
から	2	0.002286
オハイオ	2	0.002286
州	2	0.002286
本拠地	2	0.002286
として	2	0.002286
加盟	2	0.002286
史	2	0.002286
所属	2	0.002286
選手	2	0.002286
5	2	0.002286
脚注	2	0.002286
外部	2	0.002286
リンク	2	0.002286
さ	2	0.002286
れ	2	0.002286
兼任	2	0.002286
ジム・マコーミック	2	0.002286
防御	2	0.002286
率	2	0.002286
まで	2	0.002286
も	2	0.002286
成績	2	0.002286
1881	2	0.002286
移籍	2	0.002286
ハーキンス	2	0.002286
48	2	0.002286
敗戦	2	0.002286
する	2	0.002286
月	2	0.002286
日	2	0.002286
ジョン	2	0.002286
勝率	2	0.002286
勝利	2	0.002286
55	2	0.002286
329	2	0.002286
7	2	0.002286
42	2	0.002286
手	2	0.002286
回	2	0.002286
安打	2	0.002286
項目	2	0.002286
MLB	2	0.002286
/	2	0.002286
BC	2	0.002286
96	2	0.002286
B	2	0.002286
フリー	1	0.001143
百科	1	0.001143
事典	1	0.001143
『	1	0.001143
ウィキペディア	1	0.001143
Wikipedia	1	0.001143
』	1	0.001143
移動	1	0.001143
ナビゲーション	1	0.001143
,	1	0.001143
検索	1	0.001143
Cleveland	1	0.001143
Blues	1	0.001143
にかけて	1	0.001143
プロ	1	0.001143
目次	1	0.001143
非	1	0.001143
表示	1	0.001143
新	1	0.001143
設立	1	0.001143
躍進	1	0.001143
度	1	0.001143
あり	1	0.001143
シーズン	1	0.001143
45	1	0.001143
28	1	0.001143
という	1	0.001143
大	1	0.001143
活躍	1	0.001143
押し上げ	1	0.001143
その後	1	0.001143
一	1	0.001143
人	1	0.001143
投げ	1	0.001143
弊害	1	0.001143
落とす	1	0.001143
補強	1	0.001143
上げ	1	0.001143
攻撃	1	0.001143
面	1	0.001143
中心	1	0.001143
325	1	0.001143
326	1	0.001143
いる	1	0.001143
しかし	1	0.001143
ユニオン	1	0.001143
アソシエーション	1	0.001143
急遽	1	0.001143
ジョー	1	0.001143
立てる	1	0.001143
暴投	1	0.001143
失点	1	0.001143
300	1	0.001143
32	1	0.001143
しまい	1	0.001143
低迷	1	0.001143
しまう	1	0.001143
解散	1	0.001143
フランチャイズ	1	0.001143
権	1	0.001143
売却	1	0.001143
セントルイス・マルーンズ	1	0.001143
渡り	1	0.001143
1885	1	0.001143
マルーンズ	1	0.001143
こと	1	0.001143
なお	1	0.001143
前後	1	0.001143
12	1	0.001143
ウースター・ルビーレッグス	1	0.001143
戦	1	0.001143
リー	1	0.001143
リッチモンド	1	0.001143
メジャー	1	0.001143
史上	1	0.001143
最初	1	0.001143
完全	1	0.001143
許し	1	0.001143
ある	1	0.001143
※	1	0.001143
よる	1	0.001143
年度	1	0.001143
NL	1	0.001143
27	1	0.001143
Kennard	1	0.001143
Street	1	0.001143
Park	1	0.001143
47	1	0.001143
37	1	0.001143
567	1	0.001143
36	1	0.001143
512	1	0.001143
マイク・マクギアリー	1	0.001143
クラップ	1	0.001143
1882	1	0.001143
84	1	0.001143
40	1	0.001143
429	1	0.001143
100	1	0.001143
560	1	0.001143
フランク	1	0.001143
バンク	1	0.001143
ロフト	1	0.001143
113	1	0.001143
35	1	0.001143
77	1	0.001143
チャーリー・ハケット	1	0.001143
一塁	1	0.001143
266	1	0.001143
22	1	0.001143
歳	1	0.001143
265	1	0.001143
214	1	0.001143
最優秀	1	0.001143
ネッド・ハンロン	1	0.001143
外野	1	0.001143
デビュー	1	0.001143
失策	1	0.001143
翌年	1	0.001143
デトロイト	1	0.001143
590	1	0.001143
本塁打	1	0.001143
11	1	0.001143
打点	1	0.001143
242	1	0.001143
174	1	0.001143
奪	1	0.001143
三振	1	0.001143
1162	1	0.001143
無	1	0.001143
達成	1	0.001143
13	1	0.001143
.^	1	0.001143
現在	1	0.001143
クリーブランド・インディアンス	1	0.001143
創設	1	0.001143
1901	1	0.001143
名前	1	0.001143
受け継ぎ	1	0.001143
名乗っ	1	0.001143
Baseball	1	0.001143
Reference	1	0.001143
Franchises	1	0.001143
Retrosheet	1	0.001143
Franchise	1	0.001143
Info	1	0.001143
www	1	0.001143
kypris	1	0.001143
com	1	0.001143
メジャーリーグベースボール	1	0.001143
に関する	1	0.001143
書き	1	0.001143
かけ	1	0.001143
です	1	0.001143
加筆	1	0.001143
訂正	1	0.001143
など	1	0.001143
下さる	1	0.001143
協力	1	0.001143
者	1	0.001143
求め	1	0.001143
ます	1	0.001143
PJ	1	0.001143
P	1	0.001143
http	1	0.001143
://	1	0.001143
ja	1	0.001143
wikipedia	1	0.001143
org	1	0.001143
wiki	1	0.001143
/%	1	0.001143
AF	1	0.001143
AA	1	0.001143
A	1	0.001143
89	1	0.001143
BB	1	0.001143
AB	1	0.001143
より	1	0.001143
作成	1	0.001143
カテゴリ	1	0.001143
アメリカ合衆国	1	0.001143
存在	1	0.001143
活動	1	0.001143
ない	1	0.001143
スポーツ	1	0.001143
