駅	83	0.059669	0.104106
天理	42	0.030194	0.090582
線	65	0.046729	0.079391
法隆寺	29	0.020848	0.062544
年	61	0.043853	0.045649
平端	20	0.014378	0.043134
列車	20	0.014378	0.031946
近鉄	14	0.010065	0.025393
急行	14	0.010065	0.025393
路線	16	0.011503	0.022095
直通	12	0.008627	0.021765
月	25	0.017973	0.020323
間	17	0.012221	0.019170
日	22	0.015816	0.018465
奈良	11	0.007908	0.017570
橿原線	8	0.005751	0.017253
大阪	11	0.007908	0.015489
京都	11	0.007908	0.015190
二階堂	7	0.005032	0.015096
近畿日本鉄道	7	0.005032	0.015096
難波	7	0.005032	0.015096
準急	7	0.005032	0.015096
軽便鉄道	7	0.005032	0.015096
普通	10	0.007189	0.015075
大和	7	0.005032	0.013581
昭和	11	0.007908	0.013268
区間	8	0.005751	0.013233
運転	8	0.005751	0.013233
軌	6	0.004313	0.012939
橿原	6	0.004313	0.012939
近畿	7	0.005032	0.011579
車両	7	0.005032	0.011579
両	6	0.004313	0.010881
廃止	8	0.005751	0.010847
mm	7	0.005032	0.010843
安堵	5	0.003595	0.010785
編者	5	0.003595	0.010785
特急	6	0.004313	0.010342
カード	6	0.004313	0.009924
電化	5	0.003595	0.009703
買収	5	0.003595	0.009703
運行	6	0.004313	0.009583
各駅	5	0.003595	0.009070
スルー	4	0.002876	0.008628
西大寺	4	0.002876	0.008628
ラリー	4	0.002876	0.008628
鉄道	6	0.004313	0.008626
著者	5	0.003595	0.008621
日本	10	0.007189	0.008534
快速	5	0.003595	0.008272
平成	6	0.004313	0.007996
編成	5	0.003595	0.007988
軌間	4	0.002876	0.007762
天理教	4	0.002876	0.007762
臨時	4	0.002876	0.007762
取り扱い	4	0.002876	0.007762
発行	5	0.003595	0.007747
系	6	0.004313	0.007525
開始	6	0.004313	0.007424
編集	10	0.007189	0.007316
折り返し	4	0.002876	0.007256
休止	4	0.002876	0.007256
出版	5	0.003595	0.007041
ソ	4	0.002876	0.006896
