川中島	11	0.033033	0.089155
リーグ	11	0.033033	0.073394
甲府	9	0.027027	0.072945
新潟	9	0.027027	0.072945
アルウィン	8	0.024024	0.072072
試合	9	0.027027	0.058241
松本	7	0.021021	0.048370
対戦	5	0.015015	0.040525
年	12	0.036036	0.037512
ダービー	4	0.012012	0.036036
スタジアム	4	0.012012	0.032420
長野	5	0.015015	0.030717
合戦	4	0.012012	0.030305
側	5	0.015015	0.028319
参入	3	0.009009	0.027027
ホームタウン	3	0.009009	0.027027
こと	7	0.021021	0.024148
市	5	0.015015	0.022866
雅	3	0.009009	0.022729
ため	6	0.018018	0.022147
開催	3	0.009009	0.018430
節	3	0.009009	0.018430
チーム	3	0.009009	0.018018
ヴァンフォーレ	2	0.006006	0.018018
アルビレックス	2	0.006006	0.018018
タービー	2	0.006006	0.018018
JFL	2	0.006006	0.018018
ディビジョン	2	0.006006	0.018018
越後	2	0.006006	0.016210
戦績	2	0.006006	0.016210
今後	2	0.006006	0.016210
PR	2	0.006006	0.016210
甲斐	2	0.006006	0.015152
上杉	2	0.006006	0.015152
将来	2	0.006006	0.015152
83	4	0.012012	0.015131
2003	3	0.009009	0.015115
武田	2	0.006006	0.014402
日本	4	0.012012	0.014259
国	3	0.009009	0.013990
信濃	2	0.006006	0.013820
ー	2	0.006006	0.013344
意識	2	0.006006	0.013344
規格	2	0.006006	0.012942
山	2	0.006006	0.012594
困難	2	0.006006	0.012594
方	2	0.006006	0.012287
編集	4	0.012012	0.012225
人	3	0.009009	0.011348
地域	2	0.006006	0.011328
平成	2	0.006006	0.011134
参加	2	0.006006	0.011134
所属	2	0.006006	0.010954
日	3	0.009009	0.010518
2006	2	0.006006	0.010338
月	3	0.009009	0.010187
場	2	0.006006	0.010077
概要	2	0.006006	0.009839
BC	2	0.006006	0.009839
30	2	0.006006	0.009520
場合	2	0.006006	0.009326
かじ	1	0.003003	0.009009
プロサッカーリーグ	1	0.003003	0.009009
互い	1	0.003003	0.009009
ホームグラウンド	1	0.003003	0.009009
サポーター	1	0.003003	0.009009
広域	1	0.003003	0.009009
大々的	1	0.003003	0.009009
甲冑	1	0.003003	0.009009
武将	1	0.003003	0.009009
スコア	1	0.003003	0.009009
アウェイ	1	0.003003	0.009009
043	1	0.003003	0.009009
599	1	0.003003	0.009009
フットボール	1	0.003003	0.009009
松	1	0.003003	0.009009
本山	1	0.003003	0.009009
北信越	1	0.003003	0.009009
パルセイロ	1	0.003003	0.009009
よう	2	0.006006	0.008269
わな	1	0.003003	0.008105
び	1	0.003003	0.008105
信玄	1	0.003003	0.008105
謙信	1	0.003003	0.008105
皆無	1	0.003003	0.008105
球技	1	0.003003	0.008105
東北電力	1	0.003003	0.008105
同市	1	0.003003	0.008105
マッチ	1	0.003003	0.008105
観客	1	0.003003	0.007576
FC	1	0.003003	0.007576
会員	1	0.003003	0.007576
申請	1	0.003003	0.007576
ライバル	1	0.003003	0.007576
対決	1	0.003003	0.007576
別名	1	0.003003	0.007201
中島	1	0.003003	0.007201
競技	1	0.003003	0.007201
戦い	1	0.003003	0.006910
川	1	0.003003	0.006910
会場	1	0.003003	0.006910
事情	1	0.003003	0.006910
サッカー	1	0.003003	0.006910
項目	2	0.006006	0.006863
関連	2	0.006006	0.006722
戦国	1	0.003003	0.006672
実施	1	0.003003	0.006672
総合	1	0.003003	0.006672
イベント	1	0.003003	0.006672
主催	1	0.003003	0.006672
公園	1	0.003003	0.006471
掲載	1	0.003003	0.006471
ホーム	1	0.003003	0.006471
特殊	1	0.003003	0.006471
限り	1	0.003003	0.006471
獲得	1	0.003003	0.006297
環境	1	0.003003	0.006143
様々	1	0.003003	0.006006
一つ	1	0.003003	0.006006
通称	1	0.003003	0.005882
同様	1	0.003003	0.005882
93	1	0.003003	0.005882
基本	1	0.003003	0.005664
発生	1	0.003003	0.005664
1998	1	0.003003	0.005477
名前	1	0.003003	0.005477
問題	1	0.003003	0.005477
ここ	1	0.003003	0.005393
社会	1	0.003003	0.005314
2005	1	0.003003	0.005102
AC	1	0.003003	0.005102
AD	1	0.003003	0.005038
80	1	0.003003	0.005038
2008	1	0.003003	0.004920
前	1	0.003003	0.004760
数	1	0.003003	0.004760
2004	1	0.003003	0.004711
2007	1	0.003003	0.004711
13	1	0.003003	0.004711
14	1	0.003003	0.004711
存在	1	0.003003	0.004711
県	1	0.003003	0.004300
時代	1	0.003003	0.004231
一	1	0.003003	0.004104
的	1	0.003003	0.003881
目次	1	0.003003	0.003431
表示	1	0.003003	0.003431
/%	1	0.003003	0.003098
http	1	0.003003	0.003016
://	1	0.003003	0.003016
ja	1	0.003003	0.003016
wikipedia	1	0.003003	0.003016
org	1	0.003003	0.003016
wiki	1	0.003003	0.003016
作成	1	0.003003	0.003016
カテゴリ	1	0.003003	0.003016
出典	1	0.003003	0.003003
フリー	1	0.003003	0.003003
百科	1	0.003003	0.003003
事典	1	0.003003	0.003003
ウィキペディア	1	0.003003	0.003003
Wikipedia	1	0.003003	0.003003
移動	1	0.003003	0.003003
ナビゲーション	1	0.003003	0.003003
検索	1	0.003003	0.003003
